gmap_id,review_count,review_text_count,response_count
0x54d4111fbf830f39:0xc8e9c68fa114473,104,49,0
0x54d46d1125349d73:0x2ab5724cf1cbc511,58,35,0
0x54d46d113abaaaad:0x904d7f38520d878,78,51,0
0x54d48988bdeeedfb:0xcee53b221fb5094b,88,63,3
0x54d48e88699fa051:0x7cb6d0c3c09f0dc9,87,56,0
0x54d48e894bfd62db:0x1a7f4c834aef4f7,53,33,0
0x54d49331b2e6cd23:0xe055728a99dc76d6,58,40,1
0x54d4c4f06b155c2b:0xadb78707cf94fb5a,138,66,47
0x54d4e47bfe16810d:0x40b9fe21ab0ce223,57,41,0
0x54d4eca935dce867:0xa5df4cf8e02039fb,188,110,0
0x54d4ecaeb3a571bb:0xfb361ef40f59fa4e,53,37,0
0x54d4ecd0503f9e2b:0x6f0fff4672bcdddf,85,49,0
0x54d4ecd0e8156135:0x9cf8b67bc93a10e3,58,39,0
0x54d4ecda5872a3d3:0x133d4cc056e83ab4,58,31,0
0x7c006e74e4d92ddd:0x7e53e4a42fe952aa,113,85,30
0x808034b5a68d5637:0xe8ecd006b60214f0,71,35,0
0x80803537bce0ca81:0xca5f27291620433d,68,56,0
0x80803548daa9113d:0x3146213272069e99,56,22,12
0x80803548e7dc01ed:0x1e6bfbb945600c8f,108,83,2
0x8080354ed5e8e085:0xd30b28f1a85ec46f,149,105,0
0x8080354f0f59cad3:0xc519664ae768372b,53,32,0
0x8080354faaaaaaab:0x12fa86bfac99deaf,358,223,0
0x8080355286c398bb:0x225acf33673837de,248,182,0
0x808035560ae92eef:0xf56292bf1dbb57a6,88,55,1
0x808035790e7a0cad:0x14badc2acc9de2da,54,47,25
0x808035f740c2d28f:0x238de921dc8d3cfc,58,36,0
0x80804aa88865e51d:0x5932eb6f25658f54,92,52,0
0x80804aa8a3997f23:0x73e0833668af8aa6,73,56,49
0x80804ab01bfba68b:0xaeac036f1cd9ab14,68,41,0
0x80804ab027651e75:0x644aff09a226848e,88,41,1
0x80804b7a34c4ec59:0xefe49672190d0030,158,114,20
0x80804bbbc16ce3f7:0x54af280e4e0b83eb,167,99,48
0x80804d34456686eb:0x3e7f588a95d4cd92,98,55,4
0x80804d34e360d257:0xc265881eeb81e4b2,63,41,2
0x80804d35b551e3c5:0x531438be4ae1da6f,108,58,0
0x808100d708fb1465:0x8242cdd9adaa1a54,155,113,2
0x8081138a849be57d:0xd718673f0ea9d897,58,40,13
0x808118d9729de853:0x1fc406e627d87163,115,56,1
0x80811b5d59ecac9b:0x2475ce107d37ac6f,1506,619,0
0x808130a858c9e93d:0xa877b47a1a2d6ab5,88,65,0
0x808130b32a12f965:0xaa09add2d100e672,238,113,0
0x80813b03d81c1613:0xc10f8d1b53a0d35b,53,42,0
0x808158dba147f905:0x4bf9cfb6c3e27d6b,166,108,0
0x8081617945e4d9ed:0xb267848215b64c4f,68,40,0
0x808163f67fe7b3b9:0x4a3bac0794bb7e8,78,41,0
0x8081642534df3251:0x860fe6077a776684,58,34,0
0x808164443624b739:0x758ef0dae2e2f749,615,371,1
0x808164d5d30cac07:0x5ebb7f4349241a7c,58,36,0
0x808164d84c0a8bb7:0x3980efedbc3754c2,78,46,0
0x808164d85247e8d7:0xed12fde764052e35,68,33,0
0x808164de22d3d97d:0x699473c46e516ce4,156,99,149
0x808164de5730862d:0xcb473d5d65fb1d39,77,50,0
0x808164ded07be633:0x7d9e48447331a84a,186,86,0
0x808164dfbdbdd0df:0x37d098dcc52b21b6,148,77,0
0x808164e1286d6ae7:0xacfd20d882f035,88,60,0
0x808164e49be77bd3:0x8192739ba5e39ebf,86,48,0
0x808164e52084d583:0x8a6cc6d8139bfce5,77,43,5
0x808164e6591e9ca5:0xa5b3506e7c1d7585,115,83,53
0x808164f19fa49db3:0xce74c1efbd283d49,263,122,4
0x808164f589c1c465:0xcc27d2d7e1ffbb55,88,38,0
0x808164f92111efeb:0xaceca3e5ed1bedfb,64,42,0
0x808164fb95b83e37:0x46b4d8d4e496062b,56,29,1
0x808164fc7e0d2e61:0xad39d60708d644b0,77,50,0
0x808165861d1a540d:0x55cd4a086c72bd8b,390,222,345
0x808165945afe0d69:0xfb42c2ade7255bee,73,58,0
0x80816a3768c55755:0x82fee3a46d8e18a0,98,61,0
0x80816a3be37ab531:0x82debeae27a36b92,98,44,0
0x80816cd2a83ab4d7:0x1fb0b643dbcd17f7,57,26,0
0x80817973b2237075:0xa69527f718c101c8,76,35,0
0x80817b25dc6ccf55:0x38140700890c4e40,80,35,0
0x80817b25e896a8ef:0xf5bb713b7a7df8b2,54,41,5
0x80817bd1dbf8304b:0x7fcd927474029596,98,51,0
0x808199801a5ba881:0x63cf3785917efafc,862,389,0
0x8081998079a0bc77:0xb5c0e90fe60cef57,63,40,0
0x8081998892aadbc5:0x45f5827662402db7,58,27,0
0x80819988e4eb8815:0x5d684062eb389f0d,578,300,101
0x8081998b5e9bbd17:0xe6436cf243455e88,398,246,0
0x8081998cac39ed11:0x7d753687fe48142c,103,63,56
0x8081998cafdfc6bf:0x1f0e48b5e241be39,278,158,179
0x808199f38fbeadc1:0x208138bfcd293f10,54,30,10
0x80819bd58bdfea09:0x20ad23276792485a,94,86,26
0x80819bd5d0906105:0x7f4601af3124f671,58,37,1
0x8081aa655a1b48cf:0x5447e87dd2e1a7a7,100,64,0
0x8081b519946e2ee1:0x239efa824f522a15,68,44,0
0x8081caace9bac623:0x810acdf95b883386,238,125,0
0x8081cb33430e38a5:0x5e309b8ed1eb897c,78,42,0
0x8081cb381dbbd3b5:0x587328fcc75a4d34,64,41,0
0x8081fad0aba6d621:0x8a4eba588f9bb465,163,81,3
0x808252b3cdc4acc5:0xc990e59173da2013,54,25,0
0x80828123d4e23001:0x45af03e1859a50b6,54,24,0
0x8082816264c771ef:0x46f39f08412f8ed5,62,44,36
0x8082830ef8cbe545:0xbd50b9c33820f1ff,55,37,0
0x80828338b509d3bb:0xb6c1b47586712d42,83,40,0
0x808283476effb1a9:0xdca2d9328e14bc04,138,95,0
0x808283719a5d77dd:0x32a06024ee421436,108,73,0
0x8082838fa6b5ad1f:0x8fb5c020708a5fe1,57,34,7
0x8082839b72954411:0x5982777f598706d0,158,86,0
0x808283ba5835ce5b:0x816304e158e4b063,156,84,152
0x808283bb88bc29d3:0xea8703c706cf74d3,65,35,6
0x808283bb9f03fea3:0xab457805bba60cf8,52,25,0
0x808283bc82f2c073:0xaded47e174578350,97,54,0
0x808283bd2e02df01:0x801ae52744670cde,68,48,0
0x8082847d15d50905:0x257b8573d8e668a3,84,72,33
0x80828487ef1a20e7:0x4d8c3ba02bd5e39b,81,71,11
0x80828499809ee42b:0x2ecb994aaf10f91b,147,98,0
0x808293ec91cae70f:0xa2a00ac265bc0295,64,43,0
0x808293eeb74cc4d1:0x94eab24b6b368835,75,34,0
0x80829b74f3f4c409:0xcc804d7328b71b1c,106,59,0
0x8082bfa7b3d0d0d7:0x4abbd7be1f009851,77,37,56
0x8082d807f512a533:0x8dd9b56ac624c382,86,44,0
0x8082d87020b81ad1:0x78d58778a6cba754,454,276,85
0x8082d870a762c14f:0x9f943a6996c3d47f,74,60,0
0x8082d870a99a3533:0x7501a983ccf481af,741,411,0
0x8082d87705007dab:0xd5628f647143e694,158,112,22
0x8082d8771705773f:0x48200aed7954bd4,107,62,0
0x8082d8774b6f7af5:0xeae00bee8c7a08f9,138,73,0
0x8082d878557e558f:0xaefa16a9c68578b6,178,86,0
0x8082d878fd4e2ca7:0xdd493accd462cb35,88,62,0
0x8082d8790156d331:0x265c10577cc560c1,239,96,0
0x8082d8790156d331:0x50e8adef53c39a42,228,132,30
0x8082d8790156d331:0x8d1c955cd3828f56,54,34,1
0x8082d87901576f03:0xa3a5b6651f582d0b,138,90,0
0x8082d8813244e7bd:0x99afcda95aa50629,110,79,6
0x8082d883fdc507a5:0x7ab79af4bb43fb0,819,396,208
0x8082d8845d0f9a33:0x299afad0eaf317c2,79,49,0
0x8082d886566db707:0xd2f53e72fb6d092,807,369,1
0x8082d886635cf5b9:0x3b64a6f4d43a8cbf,543,334,107
0x8082d88685fae5e3:0xff4a8e74345b64b4,114,39,7
0x8082d88e08625557:0x4952245eb3beb0f2,238,150,0
0x8082d88f6fff58f1:0x55495b99a79810aa,55,33,10
0x8082d894e7244197:0x550f7a38af2bf10b,62,32,0
0x8082d89c5943d1b5:0xfe547a14eb49cf3d,198,106,73
0x8082d89c62074c01:0x7b9707e2ff5543c1,116,75,100
0x8082d8a606a09d29:0xc991273af4b94bd7,53,42,47
0x8082d8ae5b46938b:0xf0c1fb77262f6bfa,58,29,0
0x8082d8e7f3e275c7:0x29fb1e5efbcd3760,227,131,0
0x8082d8e8655cb64f:0xcd9abef7a31fecc3,428,251,0
0x8082d8e8700d7197:0x8289cde69284de06,68,36,0
0x8082d8e8dae3e5ef:0x8a80f67407377799,68,39,1
0x8082d8e92a513991:0xeba5975ebff5cd41,196,146,5
0x8082d8eced3f8b9d:0x608be6efa82d447e,94,73,3
0x8082d927c7f4c35d:0xec6cf21d647d819d,54,21,0
0x8082d92fdb5c03e5:0x624acf7033d56c59,386,195,59
0x8082d94a53e6f6a5:0x2f586855b819f335,56,50,55
0x8082d953b3c178dd:0x592933952a32e06b,192,106,11
0x8082d9a6f1e36f11:0x8e88f2f532b001a9,218,189,115
0x8082d9ae0efdfd3d:0x8662785299c0ad85,26,21,0
0x8082d9ae456cef57:0xeb0d830c8ce54251,74,48,48
0x8082deb4b6a54e05:0xc96fe1eebd8dbf55,145,102,98
0x8082df4c95c0492b:0xd65c52ee56c20136,138,100,64
0x8082e08cbcbbb9b9:0xe2bc6e8f0d2fda10,216,113,0
0x8082e4ad9301f1d5:0x89ff1de581f6e1a4,193,91,0
0x8082e4b56072ed07:0xb38428f4df728571,283,188,8
0x8082f291b040e8f3:0x3e8222da23059458,78,27,0
0x8082f295347cdc37:0x2aa8b1bcb12322,88,40,0
0x8082f29e61239b3f:0x589713a5d3f97296,118,80,0
0x8082f2a3201fd6f3:0xdc46c7a40af8a51,78,30,0
0x8082f2bd94feafd5:0xf57770322610fdc6,77,51,3
0x8082f2be4bad55ef:0x733cce02e6bc89e3,136,71,5
0x8082f2be718023dd:0x1510341aa6eb59a9,67,48,9
0x8082f2be71edcc2b:0xaf9197f56db5aeb0,125,75,0
0x8082f2c07cc3cd4d:0xc44d222995a61071,134,53,38
0x8082fb33c041f32d:0xf00e095477ae389d,198,184,80
0x8082fb35a37382b5:0xb29b0df71b3c58af,58,30,1
0x8082fb375571f6cb:0xf2e824bf57c5ae26,66,40,0
0x8082fb3eecb6b8b7:0xfe153bf0cc27a689,94,45,0
0x8082fb4026897ecb:0x6e1ae49d290aa11a,58,35,0
0x8082fcc262918ba5:0xd8812a1b732fc231,104,55,0
0x808305025a99f3f5:0x6117b7e5d731b0a9,165,87,15
0x8083050731fa9a8b:0xe592c5e9efb8dda9,84,45,3
0x8083051aeac55b31:0xb73160de23a8a274,74,42,0
0x8083053d9e4e9965:0xddd1a8b33dfa868e,58,32,0
0x8083053e24cb7b99:0xc2f3443e653adca3,76,34,0
0x808305417c8db707:0xd74ec46ad1b714eb,56,44,16
0x808305b60cd9f26b:0x101307c320e6a4c6,820,405,0
0x80832620cd80ebeb:0xaa3128b4fdf40b5a,217,157,31
0x80832622726b9beb:0xa426235e88fa0cd5,68,50,8
0x808326243078ada3:0x74b3fc378eba7b9f,175,96,158
0x8083262dc11508ff:0x25ce12d7f29a752a,108,56,2
0x808326318d299f09:0xd33895a31363364,93,70,14
0x80832631e1884567:0xfa9826d61f2fba60,127,84,53
0x8083263382d97d37:0xffdf6c3869e2ffda,156,80,0
0x80832633d4ddd4fd:0x119a20e44bb2f21b,138,111,48
0x80832634b951c7bf:0xc8c1525814570cf6,128,93,17
0x8083263b2228fa7f:0x8a87a14aee65bf3b,125,80,10
0x8083270a578f2931:0x2e9f4abcece337e0,57,35,0
0x8083270ad9310cc5:0x719bc33f5de783a9,103,69,36
0x8083270adfcbbf75:0x479e4894f39934a3,186,82,0
0x80832750f35f99d5:0x88187d21f72b6614,88,53,0
0x8083277a00102661:0xe3072c9ca18db621,55,33,0
0x8083277ffec5d07d:0xf836119dddfd6f8d,128,110,9
0x80832783a6a489bd:0x6f60e801adb7d9d2,58,35,31
0x808327874ed30a0b:0xa8f21215ab1efa4b,188,128,0
0x8083278f752d75cd:0x7de5a2781c91a023,158,115,37
0x8083278faf7b07db:0xd2df916669f97b4e,65,46,1
0x80832791c41d1e2f:0x4444c8e7398ddf2a,55,49,3
0x808327943734ceff:0xce85aee41101c3fc,68,48,3
0x808327943fd0441b:0xce8ca54425125e5,138,85,0
0x80832794c6a084eb:0x69eff454ae4081ec,68,35,0
0x80832795c7865f27:0xcf25b90263c6b30,57,47,0
0x80832798b29d6bd5:0x2ef9b65250fd32c9,138,60,2
0x80832799c5f5f5d1:0xf4aa8c999bcf42a8,53,34,0
0x808327a6468d832d:0xbf00b98b50b9bd3c,108,54,0
0x808327a91474941f:0x4081d3abd185e6ed,128,108,110
0x808327ab6478e473:0x23cb3f0be8041ae,56,34,0
0x808327ac6558c5ad:0x43e58a08e2365cd6,85,67,0
0x808327adc8aded87:0x4ff68d592edb6e0,68,32,0
0x808327add3cb68ab:0xa52e607fdf4c4a99,186,118,10
0x808327ae122175cb:0x9e0da1168606244e,78,46,0
0x808327ae15fb5403:0x1efd698d67ef8b1d,56,36,0
0x808327ae713a60fb:0x3df7e47115792c04,94,52,0
0x808327aee3c6bf81:0x8d8f31025c493d86,64,36,1
0x808327af2586c4bd:0x7d52d6ec742ab0e,478,271,0
0x808327af473f4c53:0xa02cccf10411d853,264,151,12
0x808327af76a2cfa5:0x4c38598b841d34b1,148,41,0
0x808327b1e5dd2dcd:0x204c379e3ccf5536,96,52,0
0x808327b248e0e835:0xaf2411357a59211e,103,63,55
0x808327b30ce891bb:0x3313ff6a8a9d1c6b,78,40,1
0x808327b5c0f14955:0xbaf6b345189fcf0f,194,145,113
0x808327b6572b907b:0x5d5c459d3b696d58,744,422,1
0x808327b68b18bb9b:0xc365ea88280bb62d,106,100,2
0x808327b6973ee203:0xc49c85c249882eb9,105,60,0
0x808327b71461d6bb:0x7e1165558a98f648,197,146,8
0x808327b8dcc9655d:0xe9c8d2c756564f17,76,48,10
0x808327b9f65e3d83:0x2240d47a14fcf775,74,47,30
0x808327ba4a2e255f:0x3cc0d3f70f84b7d3,74,60,2
0x808327ba5f197e6d:0x5e31fb9492a334e7,118,88,0
0x808327ba77ca1003:0xc871fc7815772956,64,42,0
0x808327bf3ab68d05:0x2828367b8abdf5b0,206,100,44
0x808327bf3d5366f9:0x494b95247dbb11b9,113,69,0
0x808327bf4ac50755:0x67618ad893bb7b69,148,81,49
0x808327bf5e9a656d:0xf9bc77bdedb2ff89,1181,588,4
0x808327bf649b11ef:0x296884c1f7225618,103,57,52
0x808327c7aa97da85:0x575447ddf739e62a,886,489,0
0x808327c84b9e0ea9:0x405e6b015bbacd7e,226,130,0
0x808327ca3de202ab:0x8794e3441611b166,106,52,0
0x808327cb4b7c38fb:0xf4c26d95b40ecefd,298,179,0
0x808327d035367b7b:0x5b1c5d2383ce50e8,78,43,0
0x808327d538da1da7:0x97964db3f41c05a2,75,70,0
0x808327eb5221c4fb:0x64e571db0b22a2cc,53,45,0
0x808327eb8b7e6841:0x83fd92b7aae69ae2,84,41,0
0x808327ef064e824b:0x46dac9f677139fa4,234,140,129
0x808327f7ec5bc10b:0xbb5550ffe90e66b3,138,96,0
0x80832800b6c95555:0x231bb1b972687673,88,81,75
0x80832828717d9a89:0x5953eb5d5df57103,154,65,0
0x8083286c77f94b55:0x755356e502ad2569,67,50,51
0x8083286ceaa693af:0x37ade33a51edca78,67,40,0
0x8083286ceaa89e39:0xc599a12ed761ed05,54,29,33
0x8083287a3c7b47e3:0xaf342fda7936acf,328,200,0
0x808328808c411b3d:0x1cda3e0ea554e0bc,49,38,0
0x80832880fe0dfa6b:0x72334e8ada7d17e7,357,221,0
0x8083288259552041:0x32d1565e814adfc3,53,27,0
0x8083288502872ce1:0xa4422bcbe5bc4836,78,48,45
0x80832885a08c2077:0x64c15cae7f39fa04,148,105,39
0x80832885c48a08d7:0xc4e8c62b7b1dd1ca,58,27,0
0x80832885ebeba3df:0x305039bcf67ea489,108,68,19
0x8083288663d8a7ed:0x20dd9529a2608143,67,25,0
0x8083288695044a6d:0x6df2cc71e77b9174,106,94,3
0x80832886b70abd85:0x43caa90490591f61,58,30,0
0x80832896419bdf4d:0xe0837ef53944b440,115,84,11
0x80832896419bdf4d:0xf8372914a5a6cd5d,67,29,0
0x80832896dca2036f:0x8eca3a78db44f348,74,64,6
0x808328977a43aa13:0xada171fbd02af7cd,1124,578,0
0x80832898ed56ed0f:0xaf55eb723346c22c,378,331,309
0x8083289e2f7b9da3:0x40d88c45cc3b6489,55,20,0
0x8083289ef676898f:0x13e731c183093b23,308,164,101
0x8083289fcbe0cd3f:0xa1a57341f1526761,108,94,61
0x808328a11f13fbff:0x8a73cc9095beaf81,153,105,21
0x808328bd8110e043:0xc4ff852e12030e08,325,209,29
0x808328bdb08c8a83:0x359d6ddf5e4940f6,884,462,0
0x808328be89fd2133:0x7e3b0ae6788edb6e,318,162,230
0x808328bf4fd837c9:0x1b73436499fec3f8,398,276,378
0x808328bf6f93476d:0xacfafd250542441f,98,72,0
0x8083299cafcdd789:0x2a50be20bd4791f1,68,42,41
0x808329ccbc7ba3cb:0x5059e74aaef05eed,125,119,0
0x808329ee4f45454d:0x51af07e1dfbba58a,58,40,0
0x808329f1c5bbf019:0x1735068bc5388dd0,98,63,75
0x80832f3b2072211b:0xad2d7c3658e3a4f0,93,40,0
0x80833389e431bd69:0x71c915e6a53adc16,68,28,0
0x80834d8f1c99e1d9:0x38cbc8803e7dcaa9,74,32,0
0x80834d8f1caf0c99:0x687178b726dfd433,58,37,53
0x80834d8f6d2d03eb:0x6e5cd46d4adae437,88,48,1
0x80834d8f97866ddd:0x7f18f8ae412754db,77,49,1
0x80835491ccd315eb:0x4d853427eea0a9b,56,41,15
0x808354f15119e613:0x9045e209fd08c9a7,68,20,0
0x8083648d92a47261:0xf3acb1713e47d588,92,47,52
0x8083648db144b879:0x72e216b998bc35e8,243,169,9
0x80836495a5cb6baf:0xb1fc1ddcf0eb02e8,106,43,0
0x8083670a8a0ba9cd:0x203758b9b93e403e,138,65,0
0x8083676dae27b4cb:0x2a2e8ef5a697d86b,76,46,0
0x8083677079c8ba29:0xc0be421f97acfc2b,54,23,0
0x80836ab388fe6d3f:0xb5a46b89f054771b,58,44,0
0x80836c1cda04437f:0xe2a8dc45eea17f7c,64,26,0
0x808389874daf4b13:0x1ae37b7881639e03,160,107,152
0x808389f316ea8d07:0xc43fa0ca4250353a,68,50,23
0x80838a2a0b7fcd1d:0xbb1707bc97a454c9,168,73,0
0x80838b8a09f7958b:0xd8edb6d69000f5ae,68,41,2
0x80838bc4cfd66597:0x24a4a94652757313,53,40,0
0x80838bc7662131ef:0xa9d5790a46934838,218,105,0
0x80838bc799ddf919:0x99919b8109e21d9e,58,27,0
0x80838bcc51fdc151:0xc416809c34c79302,249,141,3
0x80838bd750575a3f:0xec24ef9dcdb1e069,91,57,0
0x80838bd9fd357967:0xe8be552514a08579,58,27,1
0x80838bd9fd399a3f:0xa052178768d25534,68,38,0
0x80838bda2253b8d7:0x9f9439af5bc03f8f,185,120,0
0x8083d9375d076ca9:0xfb3d30fc93107c52,54,21,0
0x8083dd295e92fb7b:0xf17ed7ded4e893c4,1187,402,1185
0x8083dd295e948a1b:0x24df5252e55104f4,2324,835,2003
0x8083e579a647e185:0x4bf07eeac7f4f3e1,78,52,0
0x8083e596cd2512c7:0x6a2c6fecc3f08980,108,78,36
0x8083e59c81c8c0e9:0x875e56e854854f51,53,28,16
0x8083e5c116c41289:0xec48c74b54cd7ea5,328,177,0
0x8083e5c3f5273147:0xf7c49848d868bfe2,148,108,11
0x8083e5e18bd2e6d7:0x7a78b470f4dc7db4,158,93,1
0x8083e5e5cd52f36b:0x474cf6333587c3d8,71,41,0
0x8083e5ebce609491:0x4b4e4cc6f4306313,78,65,11
0x8083e5ebf2e4af75:0xdad4b4190f5d2147,80,43,21
0x8083e5ec74a3dd51:0x7b6c239145dcbd4e,67,41,4
0x8083e5ec7f37bcb1:0xf2b1c06989719ea8,55,20,4
0x8083e60bb426f543:0xe1d203034f46708b,91,55,0
0x8083e67512f89d5f:0xd79397cccc98561d,66,59,27
0x8083e7078213b253:0xf38c6412f3af7a73,118,88,115
0x8083e7b3920f4fdb:0x9a194f48ea1b82fb,76,44,76
0x8083e84859f93f01:0x240c8f59b149de94,486,323,1
0x8083e9bae3422d13:0x5a07fd8280bb5e4e,124,73,0
0x8083ebfae2b790db:0x618d4943d5928601,245,160,0
0x8083f1b734092b0b:0x759aba93c83bbcd0,87,47,0
0x8083f1c99f111c8d:0x6e841710df9a487b,205,111,50
0x8083f4b2ced00001:0x4d96bb0e29aeb7fd,112,78,0
0x8083ff63f70e7fa9:0xb01250a9fcb9c54,76,50,0
0x8083ff64283d3aab:0x278c940d94dac24d,213,137,2
0x808400bce00d51ff:0x3c7f429b123a7944,58,35,0
0x8084016423cde46f:0x5eb84ed8218497e3,65,37,18
0x808403ea2df5076b:0xa8d7d1afc386fafa,57,36,37
0x8084047107a176cb:0x889336c7010bad47,128,73,0
0x8084056361a5c263:0x6c988923b7ef5d72,107,60,0
0x808406df371cd345:0x62b5f19794f5b5e3,267,156,0
0x80840b4c0760207d:0x4e6b41101c269d20,184,92,0
0x80841019afbc2e6f:0xd8bacf73bd42d1ff,68,42,0
0x808410c6ddc9990d:0x30711c8b080ba2e2,66,43,55
0x808410c6ddc9990d:0x4f2cdb75b4d70bad,78,53,74
0x808410c885942cef:0x3932faa07a0698a0,85,67,74
0x808416162fc80c93:0x8e6587cfa86da66c,104,78,10
0x8084161a209cf245:0xeb7f2332f4552cdf,107,47,0
0x8084161eb49ffa3b:0x996ba2b40213887,53,40,0
0x808416f67192355f:0xc33e8f384e7613e2,66,35,0
0x8084171e1c5d0dfd:0xde1f9bf86672086f,168,104,0
0x80841721151b10dd:0x365f74072a33b5c3,98,61,18
0x8084172378416969:0x937ae3f206dbc234,78,60,1
0x80841724b4016443:0x9d94124580b1c17b,478,306,0
0x808417315924fd1b:0x47c531de824ec224,67,38,1
0x8084173165e499e3:0xa1ffed44c6998e81,132,101,9
0x808417337c472d39:0xd8c81aa7f1af2046,266,159,0
0x808417339b60f215:0x9c36dc8e12aaac8d,163,102,3
0x80841733f1c0f4d9:0x1fe28734c80dd29a,87,44,0
0x80841733f733343b:0xd240172d06e764cb,197,100,5
0x808417340caeb2f5:0xe5127979a5ee695f,75,49,0
0x80841734779c443b:0x64b1d3153d19451c,108,61,56
0x8084173695fe2d2b:0x5022c3c1929be541,58,31,16
0x80841736e5155b89:0xf6fa4efc555c912b,78,64,19
0x8084173a122d07a5:0xadfb2a4954c4a4d6,226,126,0
0x8084173a542c619d:0x56d0d7ed37d59522,153,72,0
0x808418adf88d73d7:0x9f193f3ea32a50,198,120,0
0x80841f57a0df0dcb:0x521248e2c636917,238,152,19
0x80841f57abf28367:0xa1890ebdbb6d8350,68,52,1
0x80841f5946b95e99:0x7ba004050cf0f6ae,73,47,0
0x8084207eba8eb4ff:0xec85f0e5bc46c15c,138,95,2
0x8084219894988d05:0x74d6cf821e8f2b9f,58,26,0
0x808421e1c59f204b:0x3147af68e205ff0f,298,188,0
0x808421fe7caa21d7:0x39b7514da73cd35b,78,40,0
0x808423f06796e111:0x403a6062408c8340,76,42,2
0x8084246e5b82c355:0x3c2702881d3eb9f4,64,46,0
0x8084287a470165cf:0x12ae9c9ad65b6614,58,34,0
0x808430a1475695a1:0x53091a8fbb5f5270,58,29,0
0x808430a6211d1f0f:0x8d1b4c6fbeeaf05,87,70,4
0x808430a621314167:0x2f43a87f0630dd2c,67,37,10
0x808430a63736937b:0xebe3dca03652866f,78,60,21
0x808430a6965284cd:0x3cd8d61cc5bae2c9,164,116,9
0x808430a735eed7eb:0x7739dedbf3f57b44,65,43,0
0x808430a7c331d385:0xb6a211a5b2631096,114,51,11
0x808430a7dc51cef1:0xadf1f2ea17dca971,67,47,1
0x808430a877f44edb:0x392317aa1b1123e3,258,140,4
0x808430a881fb6a87:0x8da5aca5857caa51,58,34,0
0x808430a8a72d488f:0x1b0f87b75c5f4f1c,99,96,0
0x808430b064821239:0x91a2f933fa80b391,58,31,0
0x808431c7cea84dc3:0x5e3b6e14d6815555,58,54,0
0x80843573f8b8310f:0xcd976a7852091b6e,634,360,154
0x80843588fed19c55:0xeaed4339ca3a5967,73,48,0
0x8084358a6c36e6c5:0x6b2629d9e911a17c,178,100,46
0x8084359760c32f99:0x1b4abca6097c63e1,77,24,0
0x808435f6417698b1:0x7f5e6bfaab4b36d1,78,78,6
0x808435f65ca634a1:0xd804a5b576457b6e,245,164,174
0x808435fb821f27d9:0xa8bbe111e5b94362,114,91,0
0x808436295eeaaac9:0xb4d177a97363f530,134,110,0
0x80843629f84af619:0x2cb23e5fb96af927,156,72,0
0x80843692e8df0f61:0xf4cb13e6618726b0,158,114,19
0x808436dee39a501d:0xb106b21adaa440c,68,47,0
0x808436ebe77fe7e9:0xcbbe2ea7c07bc05e,66,42,11
0x808436ebebf95765:0xd1e16e284cce9d17,59,57,0
0x80843700408678a5:0xd4716382c4b8f64,88,44,0
0x808437275607ca43:0x6e0322fcfcbcf0e5,128,77,0
0x8084372f2aa56ac9:0xbdc8ad5da1ad9829,288,111,0
0x808437552055fe9f:0x5fc4e7e91908ac88,58,23,0
0x8084375838c5aecf:0x2c07c1b87d9265a9,75,51,4
0x808437878c970359:0x553d6a0eba6d1167,58,37,0
0x8084378791319829:0x691d6d387ddf5fb7,58,34,0
0x8084378794392b69:0x5c5a3681ca051bd,62,54,0
0x8084378b39e497d1:0x9caffa82c1be0882,127,59,27
0x8084379a617779c3:0xaf1c10abbcb88267,137,103,62
0x808437bf58d5e789:0x3a5f8b54cebb3e79,162,108,0
0x808437d8578dd81f:0xf1a3aceda1038ada,828,411,664
0x808437d8ada269bf:0xcf597fdad30ecafd,518,335,299
0x808437da088f4c27:0xafb3ed1f1c54801d,53,12,20
0x808437f4691f442b:0x83776fe6e5a6b077,175,147,14
0x808437f48a62abeb:0xfb2d1c537c4a8ff3,57,44,56
0x808437f950a08ca3:0x406a2b4e45a5938,63,34,0
0x808437f986655fc7:0x660f9b6c817c56c7,286,119,0
0x808437fdd8593cbb:0x813a0531fbb5eb48,58,39,4
0x808437ff8ab926bb:0xe2a8d16c6f0b9899,127,77,20
0x808438015e117513:0x59eb5b3c4e202426,862,501,107
0x80843807f8bd806b:0x8e7a941acd8c7c5a,298,142,0
0x8084380dc6019d31:0x9a7b6c7e208f0ba8,53,36,1
0x8084380dd69d9073:0x88a402298a4910d7,245,148,3
0x8084380f9eaffd45:0x1825bb400b032ac7,101,76,86
0x8084381253a5433f:0x191aa92c2587aa0e,85,68,7
0x808438133f49b22d:0xaf8df8ccb223c200,108,74,20
0x80843821abf5f5e3:0x3150fe07639baefb,198,123,74
0x8084382224cf2227:0xdfacf7f4e46d9cb2,85,29,0
0x8084382258b4b787:0xcd50798f1eb608a1,89,56,0
0x8084382a65ed8691:0x26a1ee3467a4d6a5,118,68,0
0x808438384efc937b:0x54cb20ecdd94d3b9,208,90,0
0x8084383c5b2192f7:0xe92bc18517f4c226,152,81,58
0x8084385aed093c85:0x76d7d358624eacce,168,73,0
0x80843862c5910593:0x9169703e906fd4d1,388,245,0
0x8084386e04d23dbd:0xbf0cb7d8982b0f14,96,42,87
0x8084386e0dae5495:0x6e4c68e3b7ace5fa,152,104,19
